,video_id,comment,comment_cleaned
1253,O7ByJb7QQ9U,Sad that 12 years later there's actually even more people deluded about the truth. Especially the truths of history and it seems this particular conflict. More young dingbats than there ever used to be. Teaching the next gen is so important!!!,sad that 12 years later there's actually even more people deluded about the truth. especially the truths of history and it seems this particular conflict. more young dingbats than there ever used to be. teaching the next gen is so important!!!
1254,W43Rgzge4Po,«God as a land agent» What a phrase Dr. Shlaim😊Thank you so much.,«god as a land agent» what a phrase dr. shlaim😊thank you so much.
1255,W43Rgzge4Po,Another fantastic interview....Avi Shlaim was beautifully interviewed by you Karan....thank you so much for continuing with your interviews on this terrible war,another fantastic interview....avi shlaim was beautifully interviewed by you karan....thank you so much for continuing with your interviews on this terrible war
1256,W43Rgzge4Po,"I’ll definitely rewatch this interview; it’s one the most informative ones so far, in what is going with Palestine and Israel today. Thank you.","i’ll definitely rewatch this interview; it’s one the most informative ones so far, in what is going with palestine and israel today. thank you."
1257,W43Rgzge4Po,"Extraordinary interview...👌👌👌
Avi Shlaim is simply brilliant...👏👏👏","extraordinary interview...👌👌👌
avi shlaim is simply brilliant...👏👏👏"
1258,W43Rgzge4Po,Mr Avi Shlaim ...THANKYOU for educating us the truth in history.,mr avi shlaim ...thankyou for educating us the truth in history.
1259,IQcmfxO-to0,"UK: This map is based on this line I drew
France: Sounds legit","uk: this map is based on this line i drew
france: sounds legit"
1260,IQcmfxO-to0,"Oh yes, the holy land, land of controversy all over the world","oh yes, the holy land, land of controversy all over the world"
1261,IQcmfxO-to0,"As an Israeli who has studied extended history, I have to say that this is the most objective video I have seen about the conflict, telling the honest facts in a neutral way without taking sides and mixing narratives","as an israeli who has studied extended history, i have to say that this is the most objective video i have seen about the conflict, telling the honest facts in a neutral way without taking sides and mixing narr"
1262,IQcmfxO-to0,"Virgin Jews: *Palestine bad*
Virgin Arab: *Israel bad*
Chad Middleasterner: *England and France bad*","virgin jews: *palestine bad*
virgin arab: *israel bad*
chad middleasterner: *england and france bad*"
1263,IQcmfxO-to0,"You know when I saw the Hebrew writing I thought this was going to be incredibly biased, but you actually tell the events of which that unfolded and do it from a neutral standpoint with jokes. Great job","you know when i saw the hebrew writing i thought this was going to be incredibly biased, but you actually tell the events of which that unfolded and do it from a neutral standpoint with jokes. great job"
1264,IQcmfxO-to0,"so what did we learn in this video?
all the situation is Brittan's fault","so what did we learn in this video?
all the situation is brittan's fault"
1265,IQcmfxO-to0,"Nobody: 
United Arab Emirates : Hey guys you wanna make peace?","nobody: 
united arab emirates : hey guys you wanna make peace?"
1266,IQcmfxO-to0,"Story telling and editing are all really good! Most importantly, it states just facts without prejudice.","story telling and editing are all really good! most importantly, it states just facts without prejudice."
1267,IQcmfxO-to0,I’m from the UAE and this video is well made and unbiased. Also that ending. Lol.,i’m from the uae and this video is well made and unbiased. also that ending. lol.
1268,IQcmfxO-to0,"Nobody: 
Britain: hey, you know what you need? Raid shadow legends","nobody: 
britain: hey, you know what you need? raid shadow legend"
1269,wb6IiSUxpgw,This was one of the most unbiased and fact based explanations of the origins of the Israeli-Palestinian conflict.,this was one of the most unbiased and fact based explanations of the origins of the israeli-palestinian conflict.
1270,wb6IiSUxpgw,"This video is like a wine🍷. The more it ages, the more valuable it becomes. It provides us the historical background, hence the useful information to better understand the current conflict.","this video is like a wine🍷. the more it ages, the more valuable it becomes. it provides us the historical background, hence the useful information to better understand the current conflict."
1271,wb6IiSUxpgw,Perhaps the best video I have seen on this issue. Well done.,perhaps the best video i have seen on this issue. well done.
1272,wb6IiSUxpgw,"I am SHOCKED!! What a wonderful, accurate and informative video!! Keep up the great work!","i am shocked!! what a wonderful, accurate and informative video!! keep up the great work!"
1273,wb6IiSUxpgw,I surely didn't expected this face... I been following this channel for 2 yrs but surely was not imagining this face,i surely didn't expected this face... i been following this channel for 2 yrs but surely was not imagining this fac
1274,wb6IiSUxpgw,"This is the best summary I saw so far. Kudos! You are very intelligent and your videos very objective. Bravo!
I wish you great future!","this is the best summary i saw so far. kudos! you are very intelligent and your videos very objective. bravo!
i wish you great future!"
1275,wb6IiSUxpgw,"Thanks for sharing your knowledge. I've learned more from your 10 minute video than 30 years of media coverage in my country did.

Greetings from the Netherlands.","thanks for sharing your knowledge. i've learned more from your 10 minute video than 30 years of media coverage in my country did.

greetings from the netherlands."
